runner,gender,yard,start,split1,split2,split3,finish
223,M,7,0.25,5.22,26.7,50.2,55.25
223,M,8,0.25,6.13,26.77,50.1,55.75
223,M,9,0.17,4.83,25.15,47.12,51.78
223,M,10,0.23,5.18,26.48,49.2,54.28
223,M,11,0.27,5.77,27.7,51.9,57.28
223,M,12,0.13,5.52,29.48,54.07,59.38
223,M,13,0.07,6.67,,,
474,M,1,0.13,4.45,23.17,46.77,52.68
474,M,2,0.27,5.05,26.73,50.72,56.62
474,M,3,0.17,49.23,25.52,,55.12
474,M,4,0.03,3.92,25.17,48.78,53.15
474,M,5,0.27,50.3,26.63,,55.62
474,M,6,0.28,5.02,26.65,50.93,56.33
474,M,7,0.25,51.4,27.08,,56.52
474,M,8,0.3,51.68,27.23,,57.1
474,M,9,0.22,4.88,26.75,51.02,56.47
474,M,10,0.15,5.27,30.05,52.03,57.62
474,M,11,1.92,,,,57.18
310,M,1,0.7,5.62,23.97,42.87,46.98
310,M,2,0.55,5.48,23.05,41.23,45.27
310,M,3,0.65,5.58,23.08,41.48,45.43
310,M,4,0.48,40.05,22.05,,44.02
310,M,5,0.43,39.02,21.55,,43.1
310,M,6,0.52,39.75,21.98,,43.67
310,M,7,0.42,5.18,22.03,40.43,44.42
310,M,8,0.37,4.92,21.72,39.98,43.97
310,M,9,0.38,4.93,21.43,39.82,43.63
310,M,10,0.3,39.65,21.75,,43.63
310,M,11,0.4,5.13,22.03,40.38,44.28
382,M,1,0.2,4.87,22.18,40.38,44.52
382,M,2,0.12,4.75,21.3,39.52,43.57
382,M,3,0.53,5.62,22.05,40.4,44.33
382,M,4,0.15,4.8,21.28,38.97,43.8
382,M,5,0.22,4.55,20.13,37.67,41.67
382,M,6,0.15,4.3,19.1,35.52,40.38
382,M,7,0.15,4.38,19.03,36.13,40.2
382,M,8,0.23,4.68,21.55,39.9,44.08
382,M,9,0.15,4.48,20.83,38.37,43.3
382,M,10,0.13,4.53,20.1,38.48,43.8
382,M,11,0.2,4.78,21.28,40.05,46.07
382,M,12,3.5,,,,
171,M,1,0.65,5.55,23.85,43.08,47.48
171,M,2,0.65,5.65,23.85,43,47.12
171,M,3,0.68,5.53,23.07,42.33,46.57
171,M,4,0.68,5.58,23.78,41.88,46.08
171,M,5,0.75,5.6,23.4,43.02,47.42
171,M,6,0.68,5.6,23.23,42.45,46.75
171,M,7,0.72,5.52,23.17,42.3,46.47
171,M,8,0.65,5.32,21.62,39.87,43.97
171,M,9,0.57,5.32,23.37,43,47.33
171,M,10,0.48,5.22,22.95,42.73,47.3
171,M,11,0.5,5.43,23.08,42.37,47.05
261,F,1,0.53,5.45,24.65,45,49.8
261,F,2,0.22,5,23.48,43.78,49
261,F,3,0.3,4.82,22.32,43.62,48.2
261,F,4,0.1,4.45,22.23,43.08,48.02
261,F,5,0.45,4.95,22.87,43.87,48.57
261,F,6,0.1,4.35,22.23,42.43,47.33
261,F,7,0.1,4.4,22.5,43.05,47.77
261,F,8,0.15,4.42,21.97,44.18,48.65
261,F,9,0.03,4.12,21.6,42.27,47.17
261,F,10,0.2,4.63,22.42,,47.67
261,F,11,0.1,4.45,22.7,44.37,49.3
261,F,12,1.95,,,,
139,M,1,0.42,5.35,24.22,44.42,49.37
139,M,2,0.52,5.2,24.72,45.77,52.2
139,M,3,0.7,5.33,22.92,42.75,47.25
139,M,4,0.52,4.82,21.95,42.2,47.58
139,M,5,0.47,42.18,22.2,,46.92
139,M,6,0.57,4.78,22.52,42.53,47.48
139,M,7,0.25,4.17,21.9,42.2,49.37
139,M,8,0.48,4.72,21.63,41.43,47.18
139,M,9,0.02,3.32,18.37,35.58,39.7
139,M,10,0.47,43.67,23.63,,48.93
139,M,11,0.32,4.67,23.17,42.92,50.23
139,M,12,3.67,,,,
233,M,1,0.72,5.77,24.35,43.7,49.08
233,M,2,0.57,5.38,23.15,43.07,48.62
233,M,3,0.8,5.65,23.37,46.63,51.12
233,M,4,0.62,5.48,23.5,43.08,48.58
233,M,5,0.67,5.45,23.62,43.62,49.35
233,M,6,0.73,5.67,,44.08,49.58
233,M,7,0.68,5.62,24.07,44.27,49.28
233,M,8,0.47,5.35,25.2,45.05,49.73
233,M,9,0.53,5.55,24.72,45.88,50.7
233,M,10,0.62,5.8,,45.97,51.58
233,M,11,0.53,5.63,25.08,46.73,51.95
174,M,1,0.3,4.9,23.62,44,48.67
174,M,2,0.27,5.12,23.58,44.52,49.15
174,M,3,0.35,5.17,23,43.55,48.15
174,M,4,0.43,5.33,23.98,43.95,48.45
174,M,5,0.47,5.25,23.53,43.92,49.48
174,M,6,0.43,5.13,23.35,43.2,47.72
174,M,7,0.48,5.27,23.37,43.45,47.93
174,M,8,0.6,5.58,24.13,44.43,49.22
174,M,9,0.37,5.27,24.17,45.32,50.27
174,M,10,0.43,5.62,25.47,47.2,52.15
174,M,11,0.5,5.87,25.48,47.02,52
432,M,1,0.63,5.58,24.12,,48.13
432,M,2,0.83,5.72,24.07,43.9,48.4
432,M,3,0.47,5.32,22.63,41.23,45.47
432,M,4,0.47,5.12,22.02,41.6,45.5
432,M,5,0.6,5.33,22.7,41.35,45.43
432,M,6,0.42,5.35,23.62,43.3,47.35
432,M,7,0.57,5.4,23.37,43.12,47.28
432,M,8,0.62,5.42,22.33,41.28,45.18
432,M,9,0.57,5.28,22.72,41.2,45.23
432,M,10,0.37,4.95,22.27,41.55,45.93
432,M,11,0.32,5.22,25.43,48.08,53.27
78,F,1,0.47,5.32,23.68,42.48,46.95
78,F,2,0.35,5.15,22.82,43.32,47.97
78,F,3,0.3,4.88,21.77,40.27,44.53
78,F,4,0.15,4.67,21.68,40.75,45.17
78,F,5,0.17,4.53,21.22,40.07,44.43
78,F,6,0.3,4.8,21.62,41.97,46.35
78,F,7,0.15,4.58,21.33,39.93,44.18
78,F,8,0.15,4.5,21.7,41.37,45.98
78,F,9,0.28,4.93,22.65,41.92,46.5
78,F,10,0.07,4.5,22.6,43.8,48.82
78,F,11,0.23,5.03,24.67,47.15,53.4
78,F,12,5.52,,,,
68,M,1,0.23,5.95,26.5,47.58,52.58
68,M,2,0.33,5.38,25.42,46.17,51.1
68,M,3,0.35,5.32,23.32,43.42,48.1
68,M,4,0.35,5.32,23.65,45.15,50.17
68,M,5,0.38,5.32,23.68,43.97,48.63
68,M,6,0.25,4.95,22.63,42.95,47.55
68,M,7,0.28,5.1,22.92,42.85,47.6
68,M,8,0.28,5,22.18,41.78,46.45
68,M,9,0.27,4.95,24.65,47.17,52.45
68,M,10,0.25,5.43,25.93,48.12,53.35
68,M,11,0.35,5.35,24.13,47.22,53.52
68,M,12,8.58,,,,
66,M,1,0.42,5.23,23.97,43.77,48.17
66,M,2,0.67,5.55,23.68,43.35,47.68
66,M,3,0.63,5.3,22.95,42.18,46.42
66,M,4,0.53,5.35,23.42,43.1,47.43
66,M,5,0.42,4.92,21.78,41.18,45.65
66,M,6,0.37,4.92,22.28,42.2,47.02
66,M,7,0.35,5.08,23.02,46.67,51.27
66,M,8,0.42,5.13,23.12,43.87,49.03
66,M,9,0.35,5.13,23.48,48.57,53.07
66,M,10,0.42,5.55,24.4,45.82,51.02
66,M,11,0.3,5.22,23.68,46.57,53.67
123,M,1,0.7,5.87,24.78,46.1,51.63
123,M,2,0.53,5.47,24.17,43.48,48.32
123,M,3,0.58,42.8,22.93,,47.08
123,M,4,0.07,3.8,20.78,39.78,44.08
123,M,5,0.8,5.68,24.43,43.95,48.45
123,M,6,0.62,5.45,26,46.1,50.17
123,M,7,0.23,4.62,23.68,44.7,50.2
123,M,8,0.58,5.53,24.63,45.7,50.37
123,M,9,0.47,5.5,25.42,45.45,50
123,M,10,0.47,4.4,20.12,39.77,45.93
123,M,11,0.42,5.18,24,47.97,54.2
123,M,12,1.38,,,,
28,M,1,0.2,6.03,26.73,50.93,56.02
28,M,2,0.23,6.28,27.37,50.97,56.28
28,M,3,0.22,6.17,27.58,50.68,55.8
28,M,4,0.28,5.83,27.18,50.28,55.4
28,M,5,0.28,6.07,27.4,50.1,55.35
28,M,6,0.18,6.02,26.85,50.58,55.82
28,M,7,0.28,6.05,27.45,49.82,54.97
28,M,8,0.32,6.1,27.1,50.05,55.1
28,M,9,0.2,49.67,27.4,,54.73
28,M,10,0.27,6.2,27.13,49.5,54.77
28,M,11,0.27,6.2,26.9,49.52,54.67
28,M,12,0.33,7.22,40.8,,
56,M,1,0.63,44.35,24.58,,49.45
56,M,2,0.63,5.58,23.73,43.85,48.38
56,M,3,0.37,4.83,22.4,42.78,47.32
56,M,4,0.37,5.15,23.38,44.27,48.88
56,M,5,0.63,5.42,23.62,44.7,49.05
56,M,6,0.43,4.78,22.72,42.9,47.2
56,M,7,0.48,5.17,23.73,45.08,49.53
56,M,8,0.55,5.42,23.53,43.75,48.08
56,M,9,0.48,5.22,22.85,43.2,47.62
56,M,10,0.45,5.28,23.12,44.03,48.58
56,M,11,0.47,5.43,25.28,50.37,55.18
338,M,1,0.37,45.87,24.83,,50.45
338,M,2,0.6,5.85,24.63,45.95,50.37
338,M,3,0.07,4.38,22.85,42.97,47.8
338,M,4,0.1,4.83,23.07,42.4,47.53
338,M,5,0.08,4.27,22.6,43.13,47.95
338,M,6,0.32,5.23,24.03,43.9,48.33
338,M,7,0.07,4.13,21.88,42.3,47.37
338,M,8,0.1,4.22,23.95,44.97,49.67
338,M,9,0.07,4.37,23.22,45.25,51.35
338,M,10,0.07,4.95,25.2,47.27,53.03
338,M,11,0.1,5.03,26.4,49.6,55.47
338,M,12,0.48,,,,
30,M,1,0.17,35.02,18.45,,38.83
30,M,2,0.02,3.85,18.75,35.9,39.82
30,M,3,0.03,3.7,18.88,35.65,39.37
30,M,4,0.02,3.62,18.13,36.02,39.83
30,M,5,0.02,3.58,18.97,36.55,40.23
30,M,6,0.02,3.75,19.5,37.27,41.08
30,M,7,0,3.73,19.45,37.57,41.42
30,M,8,0.1,3.75,19.9,37.52,41.75
30,M,9,0.05,4.02,23.15,45.58,50.52
30,M,10,0.1,5.28,26.35,48.57,54.6
30,M,11,0.1,5.98,28.52,49.57,55.5
30,M,12,7.43,34.18,,,
491,M,1,0.02,4.55,24.3,47.97,53.07
491,M,2,0.58,5.93,26.28,48.42,53.23
491,M,3,0.3,5.2,25.72,49.13,54.47
491,M,4,0.17,4.78,26.35,50.47,54.62
491,M,5,0.17,6,26.95,50.97,55.75
491,M,6,0.07,4.9,27.72,49.63,54.55
491,M,7,0.13,5.53,26.6,48.38,53.6
491,M,8,0.17,5.48,26.73,47.47,52.93
491,M,9,0.13,4.62,23.55,46.38,52.98
491,M,10,0.13,4.98,27.33,47.92,52.33
491,M,11,0.18,6,27.37,51.23,56.73
491,M,12,0.18,8.03,,37.17,
200,F,1,0.55,5.45,24.48,45.9,51.95
200,F,2,0.13,4.77,24.13,47.25,52.22
200,F,3,0.27,4.82,24.42,47.03,52.4
200,F,4,0.18,5.13,26.07,48.48,54.48
200,F,5,0.08,4.1,22.55,46.35,51.35
200,F,6,0.47,5.82,28.73,52.57,57.3
200,F,7,0.07,4.98,27.15,51.57,56.93
200,F,8,0.08,5.02,27.18,52.13,57.33
200,F,9,0.25,7.13,25.57,46.73,51.03
200,F,10,0.33,7.8,28.18,52.63,56.98
200,F,11,0.12,6.92,30.5,52.78,57.58
200,F,12,0.27,9.05,,,
146,M,1,0.18,4.67,21.38,41.23,45.58
146,M,2,0.32,5.22,23,41.58,45.6
146,M,3,0.25,4.63,21.37,42.42,46.47
146,M,4,0.42,4.9,21.37,40.7,44.83
146,M,5,0.3,4.87,21.97,41.1,45.28
146,M,6,0.38,4.92,22.22,41.7,46.2
146,M,7,0.35,4.8,22.53,42.5,47.15
146,M,8,0.4,4.95,22.83,42.5,47.23
146,M,9,0.32,4.87,22.73,42.68,47.63
146,M,10,0.25,4.87,22.67,45.35,50.18
146,M,11,0.27,5.12,27.17,52.2,57.75
146,M,12,0.25,,,,
251,M,1,0.4,5.18,21.72,38.62,41.92
251,M,2,0.25,4.75,19.67,34.63,38.13
251,M,3,0.67,31.7,18,,34.98
251,M,4,0.02,2.92,14.48,28.73,32.27
251,M,5,0.27,4.43,19.58,34.85,38.35
251,M,6,0.03,3.92,19.87,37.27,41.85
251,M,7,0.25,4.53,21.67,38.03,41.87
251,M,8,0.1,4.37,20.7,38.58,42.75
251,M,9,0.28,4.8,23.37,41.52,45.45
251,M,10,0.28,5.25,23.23,41.5,46.72
251,M,11,0.63,6.08,33.6,54.83,58.92
251,M,12,0.48,,,,
197,M,1,0.27,5.08,24.65,45.75,50.67
197,M,2,0.32,5.32,24.8,46.32,51.28
197,M,3,0.57,5.35,24.37,45.75,50.83
197,M,4,0.37,5.28,24.43,46.45,51.35
197,M,5,0.47,5.27,24.33,46.23,51.35
197,M,6,0.42,5.38,24.33,47.42,52.12
197,M,7,0.48,5.52,25.25,47.78,52.88
197,M,8,0.43,5.47,25.98,48.83,54.23
197,M,9,0.4,5.53,26.08,49.23,54.4
197,M,10,0.13,8.17,27.7,50.15,55.72
197,M,11,0.47,5.93,31.22,55.02,59.35
197,M,12,0.15,8.75,,,
385,M,1,0.38,5.18,23.7,43.72,48.13
385,M,2,0.4,5.23,22.27,40.35,44.53
385,M,3,0.5,5.15,21.63,39.92,44.3
385,M,4,0.33,4.78,21.07,38.83,42.98
385,M,5,0.3,4.78,21.08,39.5,43.43
385,M,6,0.22,4.52,19.95,37.28,41.1
385,M,7,0.23,4.43,19.88,37.2,41.15
385,M,8,0.2,4.32,19.45,36.4,40.12
385,M,9,0.27,4.47,19.88,36.77,40.65
385,M,10,0.2,4.63,20.57,39.25,43.28
378,M,1,0.52,5.33,23.12,40.73,44.83
378,M,2,0.17,4.48,20.95,38.93,43.32
378,M,3,0.08,4.25,20.57,37.68,42.02
378,M,4,0.12,4.25,20.27,38,42.25
378,M,5,0.28,4.35,20.53,38.42,42.6
378,M,6,0.08,4.15,20.37,38.45,42.63
378,M,7,0.1,4.15,20.42,38.92,43.42
378,M,8,0.17,4.18,20.02,38.8,43.22
378,M,9,0.13,4.23,20.78,39.1,43.43
378,M,10,0.08,4.23,20.27,39.18,43.6
547,M,1,0.67,5.58,24.13,43.65,48.12
547,M,2,0.83,5.73,22.53,39.78,43.92
547,M,3,0.8,4.98,20.87,37.13,40.88
547,M,4,0.5,5.12,20.55,36.75,40.62
547,M,5,0.63,5.2,21.52,39.1,43.17
547,M,6,0.52,5.08,21.17,38.4,42.35
547,M,7,0.6,5.37,22.75,40.25,44.18
547,M,8,0.65,5.17,21.35,39.87,44.2
547,M,9,0.6,5.35,22.07,40.4,44.77
547,M,10,0.37,5.07,22.53,42.1,46.02
413,M,1,0.23,4.85,22.07,40.67,45.07
413,M,2,0.12,4.6,22.93,41.5,45.83
413,M,3,0.27,4.52,21.45,40.35,44.35
413,M,4,0.23,4.63,23.13,41.98,46.32
413,M,5,0.22,4.73,22.23,41.57,45.67
413,M,6,0.18,4.62,22.55,43.83,48.35
413,M,7,0.13,4.95,24.2,44.28,48.85
413,M,8,0.23,5.2,24.65,45.33,49.78
413,M,9,0.1,4.68,22.37,44.85,49.57
413,M,10,0.25,5.72,24.43,42.95,47.05
91,F,1,0.02,3.97,19.18,35.68,39.75
91,F,2,0,4.05,19.73,37.03,41.07
91,F,3,0,3.98,19.52,36.33,40.35
91,F,4,0.02,3.97,19.52,36.72,40.8
91,F,5,0.05,4.2,20.45,38.15,42.43
91,F,6,0.02,4.15,20.6,39.47,44.43
91,F,7,0.02,4.37,21.12,40.8,45.83
91,F,8,0.12,4.8,23.37,43.75,47.82
91,F,9,0.02,4.13,21.22,41.2,45.97
91,F,10,0.03,4.47,23.03,42.85,47.62
91,F,11,8.72,52.62,,,
289,M,1,0.7,5.63,24.6,44.23,48.67
289,M,2,0.75,5.6,23.57,43.23,47.62
289,M,3,0.85,5.6,23.27,42.6,48.17
289,M,4,0.53,4.98,21.83,40.7,45.1
289,M,5,0.52,5,22.33,41.88,46.52
289,M,6,0.47,5.05,22.73,43.35,48.23
289,M,7,0.48,45.73,25.17,,50.35
289,M,8,0.52,5.1,22.65,42.7,47.25
289,M,9,0.37,5.32,22.98,43.05,47.3
289,M,10,0.43,5.5,23.32,43.43,47.77
4,M,1,0.32,4.88,20.73,38.35,42.33
4,M,2,0.35,5.02,21.57,39.87,44.05
4,M,3,0.53,4.92,19.35,35.83,39.6
4,M,4,0.33,5.35,22.33,42.07,45.97
4,M,5,0.53,4.87,21.35,39.68,43.62
4,M,6,0.37,4.38,17.67,31.53,34.62
4,M,7,0.48,5.28,23.6,42.75,46.95
4,M,8,0.42,4.45,18.55,36.13,39.75
4,M,9,0.32,4.08,17.55,32.6,36.02
4,M,10,0.42,5.17,23.17,43.7,48.27
199,F,1,0.27,4.63,20.75,38.75,42.9
199,F,2,0.38,5.13,21.87,40.22,44.53
199,F,3,0.3,4.77,21.12,39.85,43.98
199,F,4,0.23,4.62,21.25,40.12,44.62
199,F,5,0.52,5,21.33,37.97,41.7
199,F,6,0.32,4.87,22.22,41.7,45.88
199,F,7,0.45,5.12,22.6,42.58,47.33
199,F,8,0.47,5.17,22.73,42.42,46.87
199,F,9,0.2,4.63,21.68,40.72,44.78
199,F,10,0.35,5.03,23,43.78,48.28
450,F,1,0.5,5.57,24.15,45.05,49.67
450,F,2,0.57,45.57,24.82,,50.45
450,F,3,0.33,5.05,24.63,44.52,48.85
450,F,4,0.6,43.42,23.88,,47.77
450,F,5,0.3,4.55,21.8,42.78,47.2
450,F,6,0.43,5.12,23.47,43.55,48.1
450,F,7,0.5,4.73,21.52,42.33,46.67
450,F,8,0.42,5.28,23.73,43.5,48.02
450,F,9,0.45,5.27,23.37,45.58,50.08
450,F,10,0.38,5.13,23.28,44.38,48.85
305,M,1,0.72,5.58,24.3,43.47,48.18
305,M,2,0.55,5.2,22.73,42.28,46.8
305,M,3,0.5,5.02,22.38,41.48,46.27
305,M,4,0.48,5.05,22.4,41.47,45.93
305,M,5,0.43,4.82,22,41.03,45.73
305,M,6,0.25,4.68,22.2,41.33,46.52
305,M,7,0.25,4.5,21.88,41.25,46.07
305,M,8,0.17,40.67,21.3,,45.28
305,M,9,0.3,4.75,22.77,42.95,48.02
305,M,10,0.28,4.83,22.98,44.42,49.07
60,M,1,0.38,5.1,23.05,43.07,47.5
60,M,2,0.65,5.4,22.82,42.03,46.1
60,M,3,0.42,4.98,21.25,39.12,43.25
60,M,4,0.38,4.73,21.7,40.1,44.05
60,M,5,0.22,4.57,20.88,39.6,43.53
60,M,6,0.52,5,21.08,39.27,43.23
60,M,7,0.43,4.88,21.83,40.62,44.65
60,M,8,0.33,4.68,21.35,40.78,44.9
60,M,9,0.48,5.12,22.13,40.72,44.77
60,M,10,0.38,45,22.42,,49.48
60,M,11,0.45,7.77,,,
274,F,1,0.52,4.8,20.38,37.53,41.67
274,F,2,0.25,4.55,20.75,38.2,42.28
274,F,3,0.2,4.32,20.52,39.82,44.2
274,F,4,0.18,4.47,21.15,39.45,43.63
274,F,5,0.37,4.68,21.32,39.53,43.68
274,F,6,0.25,4.57,21.47,42.37,46.75
274,F,7,0.22,4.47,20.93,40.52,44.78
274,F,8,0.23,4.52,21.37,40.57,44.87
274,F,9,0.32,4.65,22.12,41.9,46.28
274,F,10,0.22,4.83,22.9,45.82,50.57
283,M,1,0.9,6.02,25.28,45.77,50.82
283,M,2,0.88,6.03,25.53,46.15,50.83
283,M,3,0.85,5.95,25.28,45.52,50.6
283,M,4,0.7,43.47,23.98,,47.75
283,M,5,0.37,44.73,23.77,,49.92
283,M,6,0.6,46.27,24.48,,51.43
283,M,7,0.38,45.68,25.12,,50.57
283,M,8,0.45,5.52,24.62,45.2,50.65
283,M,9,0.4,46.28,24.52,,50.57
283,M,10,0.23,5,24.83,46.05,50.72
533,M,1,0.13,4.67,23.1,42,46.37
533,M,2,0.13,4.38,21.18,40.62,45.05
533,M,3,0.03,3.92,19.82,38.85,43.45
533,M,4,0.05,4.05,19.98,38.92,43.52
533,M,5,0.1,4.23,21.12,41.38,46.03
533,M,6,0.02,4.2,23.27,43.65,48.45
533,M,7,0.05,3.83,18.32,36.93,41.47
533,M,8,0.1,4.42,23.32,44.37,49.53
533,M,9,0.07,4.35,22.88,44.25,49.45
533,M,10,0.07,4.53,23.33,45.03,50.8
129,M,1,0.52,5.4,23.23,40.58,44.7
129,M,2,0.72,41.37,23.23,,45.57
129,M,3,0.72,5.43,22.72,40.32,45.33
129,M,4,0.57,5.38,23.38,41.3,45.52
129,M,5,0.5,5.17,21.4,39.28,43.33
129,M,6,0.55,5.2,22.35,41.42,46.47
129,M,7,0.4,5.12,22.65,42.48,46.78
129,M,8,0.53,5.33,23.12,43.08,48.85
129,M,9,0.47,5.27,23.87,44.87,50.63
129,M,10,0.38,5.22,23.75,45.78,51
129,M,11,9.82,,,,
365,M,1,0.2,38.33,20.45,,42.7
365,M,2,0.18,38.28,20.65,,42.62
365,M,3,0.2,4.53,20.4,37.8,41.87
365,M,4,0.2,4.5,20.15,37.32,41.27
365,M,5,0.22,4.82,21.45,39.72,44.58
365,M,6,0.17,4.42,21.07,43.97,48.73
365,M,7,0.25,4.93,22.68,41.6,45.63
365,M,8,0.27,5,22.8,42.65,46.88
365,M,9,0.25,4.98,23.53,42.97,47.27
365,M,10,0.23,5.28,25.77,46.68,51.15
418,F,1,0.6,5.6,25,47.65,53.07
418,F,2,0.62,5.77,24.48,44.37,48.92
418,F,3,0.52,5.25,22.9,45.17,49.67
418,F,4,0.52,5.33,24.03,44.87,49.35
418,F,5,0.62,5.5,24.57,46.13,50.97
418,F,6,0.58,5.6,25.27,48.1,52.83
418,F,7,0.53,5.5,24.97,46.53,51.43
418,F,8,0.7,5.7,25.08,48,52.98
418,F,9,0.53,5.47,24.23,45.73,50.27
418,F,10,0.47,5.58,24.9,46.48,51.33
314,M,1,0.17,4.8,24.62,45.83,50.62
314,M,2,0.17,5.02,25.2,45.98,51.17
314,M,3,0.23,5,23.83,45.5,50.35
314,M,4,0.27,5.18,24.6,46.07,50.82
314,M,5,0.25,5,24.18,45.47,50.7
314,M,6,0.32,5.13,25.13,45.93,50.83
314,M,7,0.32,5.3,25.65,46.37,51.18
314,M,8,0.32,5.2,24.97,46.35,50.98
314,M,9,0.33,46.02,24.83,,51.22
314,M,10,0.3,5.42,24.93,47.22,51.45
314,M,11,9.93,,,,
524,M,1,0.48,4.82,20.45,37.27,41.17
524,M,2,0.23,4.43,19.42,36.3,40.48
524,M,3,0.15,4.52,20.83,39.43,43.63
524,M,4,0.1,4.45,21.03,39.87,44.25
524,M,5,0.23,4.85,23.08,43.2,47.78
524,M,6,0.22,4.77,23.68,44.58,49.12
524,M,7,0.33,5.35,25.55,47.53,52.47
524,M,8,0.18,4.87,24.38,46.02,51.25
524,M,9,0.47,5.9,27.2,50.17,54.58
524,M,10,0.28,5.42,25.27,47.47,52.1
524,M,11,9.52,7.05,,,
73,M,1,0.55,5.37,21.92,40.27,44.57
73,M,2,0.15,4.57,22.33,41.52,45.9
73,M,3,0.4,4.72,22.45,42.13,46.57
73,M,4,0.05,4.28,21.6,40.67,44.98
73,M,5,0.13,4.38,22.92,41.67,45.95
73,M,6,0.28,40.93,21.23,,45.55
73,M,7,0.18,4.65,21.67,41.93,46.92
73,M,8,0.3,4.8,22.83,45.32,50.63
73,M,9,0.3,5.5,25.43,48.25,53.25
73,M,10,0.2,4.78,23.45,46.58,52.32
186,M,1,0.45,5.2,24.28,43.38,47.7
186,M,2,0.52,5.45,24.18,44.73,49.37
186,M,3,0.63,5.45,24.33,44.4,49.13
186,M,4,0.27,4.97,24.18,45.13,49.67
186,M,5,0.4,4.97,22.87,43.3,48.08
186,M,6,0.38,4.95,22.68,43.2,48.05
186,M,7,0.45,5.25,23.63,44.67,49.43
186,M,8,0.4,5.15,23.2,43.8,49.07
186,M,9,0.18,4.78,23.65,44.2,49.43
186,M,10,0.37,5.37,24.6,47.08,52.48
500,M,1,0.73,5.73,24.37,43.7,49.93
500,M,2,0.53,5.38,23.17,43.05,48.63
500,M,3,0.8,5.62,23.4,46.63,51.1
500,M,4,0.6,5.45,23.53,43.08,48.57
500,M,5,0.63,5.47,23.58,43.58,49.35
500,M,6,0.7,5.65,23.8,44.07,49.75
500,M,7,0.65,5.57,24.03,44.27,49.08
500,M,8,0.45,5.37,23.72,44.32,50.02
500,M,9,0.5,5.55,24.7,45.85,50.72
500,M,10,0.57,5.8,24.98,47.38,53.07
451,F,1,0.77,5.73,24.5,43.37,47.75
451,F,2,0.78,5.48,23,42.3,46.9
451,F,3,0.82,5.6,23.57,43.07,47.8
451,F,4,0.72,5.52,24.33,44.2,48.7
451,F,5,0.3,4.83,22.78,45.12,49.82
451,F,6,0.77,5.7,24.32,44.85,49.62
451,F,7,0.48,5.15,23.38,45.02,49.95
451,F,8,0.38,5.12,23.95,47.12,52.23
451,F,9,0.35,5.25,25.82,47.45,52.88
451,F,10,0.23,5.33,25.1,47.42,53.23
184,M,1,0.33,4.98,22.37,43.78,48.72
184,M,2,0.17,5.05,22.17,40.15,45.22
184,M,3,0.18,4.37,20.9,39.98,43.68
184,M,4,0.27,4.75,21.33,40.72,43.82
184,M,5,0.15,3.97,22.13,43.38,47.57
184,M,6,0.25,4.92,22.58,41.82,46.58
184,M,7,0.37,5.08,24.35,46.82,51.07
184,M,8,0.4,6,25.33,46.57,51.1
184,M,9,0.28,4.85,22.88,43.9,48.17
184,M,10,0.28,5.27,25.68,49.45,53.75
184,M,11,0.32,5.7,,,
147,M,1,0.47,5.32,23.4,42.23,46.4
147,M,2,0.38,5.1,22.58,41.28,45.82
147,M,3,0.63,5.37,22.53,41.08,45.18
147,M,4,0.48,5.2,21.72,41.17,45.62
147,M,5,0.53,4.85,20.43,39.13,43.28
147,M,6,0.7,4.93,20.8,40.25,44.98
147,M,7,0.7,5.7,24.6,46.8,51.77
147,M,8,0.63,5.4,24.68,45.3,49.92
147,M,9,0.52,5.08,24.6,46.55,51.55
147,M,10,0.5,5.53,25.42,48.67,54.3
147,M,11,0.43,5.9,,,
417,M,1,0,3.9,17.85,34.9,38.67
417,M,2,0,3.68,18.72,35.63,39.48
417,M,3,0.02,3.72,18.88,36.67,41.22
417,M,4,0.03,3.62,20.08,39.1,43.45
417,M,5,0.07,3.75,20.33,38.97,43.35
417,M,6,0.02,3.88,22.13,42.3,47.07
417,M,7,0.02,3.72,23.47,43.05,47.55
417,M,8,0.05,3.58,21.3,41.12,45.7
417,M,9,0.02,3.57,21.63,43.02,48.05
417,M,10,0.13,4.58,24.97,48.45,54.32
417,M,11,0.03,4.15,,26.33,
94,M,1,0.03,4,19.48,38.15,42.52
94,M,2,0.03,4.2,19.75,38.08,42.37
94,M,3,0.05,4.07,,,43.47
94,M,4,0.05,4.1,21.25,40.75,46.18
94,M,5,0.08,4.15,21.05,40.53,46.13
94,M,6,0.05,4.25,,,49.38
94,M,7,0.17,4.68,,,49.82
94,M,8,0.12,4.5,,,48.85
94,M,9,0.1,4.45,22.8,44.08,49.85
94,M,10,0.03,4.43,,48.88,54.68
94,M,11,0.12,6.3,,,
363,F,1,0.47,5.35,24.1,43.18,47.52
363,F,2,0.5,40.85,22.33,,45.12
363,F,3,0.42,5.02,22.08,40.42,44.75
363,F,4,0.38,41.53,22.38,,46.08
363,F,5,0.57,5.43,23.62,43.15,47.62
363,F,6,0.32,4.93,22.83,43.88,48.5
363,F,7,0.58,5.5,24.3,44.82,49.73
363,F,8,0.3,5.15,24.1,44.88,50
363,F,9,0.47,5.65,24.52,45.97,50.95
363,F,10,0.4,6.03,25.45,49.37,54.78
504,M,1,0.58,44.93,24.22,,49.33
504,M,2,0.48,5.05,24.5,45.12,49.48
504,M,3,0.47,5.05,24.07,44.13,48.68
